Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Turks and Caicos Islands,TCA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Turks and Caicos Islands,TCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22609.7380238783,22413.6795564598,23926.6993347211,26183.8850440535,27637.7590843276,26544.3607110348,27623.6701663883,28693.0613209557,20723.9136883334,20885.0927568137
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,3.09325003623962,2.90744566917419,2.74055194854736,2.7437698841095,2.50508999824524,3.27049970626831,4.49429988861084
Turks and Caicos Islands,TCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.8165664672852,98.9353256225586,99.1284790039063,99.3566589355469,99.5772094726563,99.7920303344727,99.9215850830078,99.8000030517578,100,..
Tuvalu,TUV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.1657867431641,95.3142929077148,95.671516418457,96.0250396728516,93.7904205322266,97.3531951904297,97.6450424194336,99.5281295776367,99.1363220214844,..
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2973.72880057103,3072.98935025085,3038.26314233769,3316.66452200309,3462.90405724864,3483.49300350065,3501.47393294681,3933.15611400243,3946.36144186452,4018.83550104845
Tuvalu,TUV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,44.45,..,..,59.2,..,..,..,65.91
Uganda,UGA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,54.5891418457031,55.7486305236816,51.4000015258789,51.9000015258789,57.5,63.5583763122559,71.9800033569336,70.8000030517578,69.8710021972656,..
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.5235557556152,2.80382895469666,11.9075422286987,9.04652214050293,17.6943759918213,23.1474285125732,32.5446357727051,31.7989559173584,32.8316078186035,..
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,818.307499049247,820.686434883859,834.15262374056,847.267628934983,855.897175930512,850.162197691424,870.708740313753,894.520366857752,891.295903892866,894.385418411041
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.79746997356415,1.87114000320435,1.91472005844116,2.32152009010315,2.13789010047913,2.25363993644714,2.13052010536194,1.52999997138977,2.58627581596375,2.66505312919617
Uganda,UGA,Income share held by highest 10%,SI.DST.10TH.10,32.9,..,..,..,34.2,..,..,34.5,..,..
Ukraine,UKR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,52.71,..,..,62.9,..,..,..,83.56
Ukraine,UKR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9158935546875,100,100,100,100,100,100,100,100,..
Ukraine,UKR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2459.7568359375,2466.48413085938,2346.23706054688,2124.66235351563,2185.31713867188,2246.73852539063,2336.97631835938,2425.63452148438,2350.39990234375,2451.90087890625
Ukraine,UKR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.44269990921021,6.41989994049072,5.87493991851807,5.74255990982056,5.00977993011475,5.41707992553711,5.3199200630188,5.44129991531372,..,..
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,20.8,21.1,20.6,21.6,21.2,21.7,22,22.3,21.8,..
United Arab Emirates,ARE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,83.74,..,..,88.21,..,..,..,85.74
United Arab Emirates,ARE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
United Arab Emirates,ARE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33996.5281241158,35495.7540253801,36995.6899985722,38663.388255736,39400.0053477902,39798.5091267933,39670.9189612731,40438.3257070934,37497.580713635,..
United Arab Emirates,ARE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,3.86736989021301,3.87986993789673,..
United Arab Emirates,ARE,Income share held by highest 10%,SI.DST.10TH.10,..,21.4,..,..,..,..,20,..,..,..
United Kingdom,GBR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,98.93,..,..,96.37,..,..,..,99.76
United Kingdom,GBR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
United Kingdom,GBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43099.5973494837,43621.0592250195,44596.1897498767,45404.5677734722,46081.7152875555,46746.6418904989,47231.3368868464,47750.8796619598,43166.1552001396,46209.1051748182
United Kingdom,GBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.50078010559082,5.56450986862183,5.51411008834839,5.37532997131348,5.38499021530151,5.16799020767212,..,..,..
United Kingdom,GBR,Income share held by highest 10%,SI.DST.10TH.10,24.6,25.3,26.2,25.4,26.8,26.7,..,..,..,..
United States,USA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,93.58,..,..,93.12,..,..,..,94.95
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,54213.4595516389,54830.7840664164,55675.3868536862,56762.7294515989,57292.5387829091,58215.4116283343,59600.0530984446,60687.2322580937,58060.3139482984,61280.3896017986
United States,USA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,4.95341014862061,4.79815006256104,5.10922002792358,4.91233015060425,..,..,..
United States,USA,Income share held by highest 10%,SI.DST.10TH.10,30.2,30,30.7,30.5,30.4,30.3,30.7,30.8,..,..
Uruguay,URY,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,45.59,..,..,63.87,..,..,..,74.13
Uruguay,URY,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.8000030517578,99.7526016235352,99.7780685424805,99.8062057495117,99.8000030517578,99.8000030517578,99.8000030517578,99.9000015258789,100,..
Uruguay,URY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14541.0326655196,15168.4186265028,15609.0210524156,15613.7459681824,15821.3590151922,16020.3804993356,16037.9321087408,16036.2964025995,15002.6493661467,15606.4871208419
Uruguay,URY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,4.51938009262085,4.58498001098633,4.55424976348877,4.38281011581421,4.47097015380859,4.66279983520508,4.70325994491577,..,..
Uruguay,URY,Income share held by highest 10%,SI.DST.10TH.10,29.2,30.1,29.8,29.8,29.6,29.6,29.7,29.7,29.9,..
Uzbekistan,UZB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,40.71,..,..,37.09,..,..,..,44.13
Uzbekistan,UZB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Uzbekistan,UZB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.9792098999023,99.9976959228516,100,100,100,100,100,100,100,..
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2354.59365543821,2487.24441622102,2613.74826183479,2753.97107219949,2867.05112822931,2943.09922167133,3047.30838365541,3161.41538138857,3159.72604728047,3327.78026301339
Uzbekistan,UZB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.39522981643677,5.74190998077393,5.71323013305664,5.49444007873535,5.38089990615845,5.03282022476196,5.90000009536743,7.00186014175415,4.92279005050659,..
Uzbekistan,UZB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,86.3763580322266,86.1999969482422,87.9945297241211,89.221809387207,91.4000015258789,92.1265563964844,93.412353515625,94.5387191772461,95.5853652954102,..
Vanuatu,VUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,29.8495483398438,13.7641201019287,36.1745071411133,39.8919143676758,46.5896377563477,52.9393348693848,51.047061920166,54.3964691162109,57.6503639221191,..
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2816.76669637985,2751.32090279095,2759.37093726277,2695.66618597973,2749.07392248679,2849.26351223341,2860.01247554305,2881.7489782644,2661.57276458963,2613.48943248356
Vanuatu,VUT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,5.18195009231567,5.60338020324707,..,4.53353023529053,..,1.7778799533844,2.24232006072998,..
Vanuatu,VUT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,24.7,..,..
"Venezuela, RB",VEN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,57.03,..,..,73.49,..,..,..,84.39
"Venezuela, RB",VEN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9763946533203,99.9961318969727,100,100,100,100,100,100,100,..
"Venezuela, RB",VEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.507438659668,93.7695007324219,100,100,94.930290222168,93.230094909668,99.246955871582,99.8028411865234,100,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,1.93017995357513,1.19023001194,1.34407997131348,..,..,..,..
"Venezuela, RB",VEN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,30.95,..,..,30.8,..,..,..,..
Vietnam,VNM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.8000030517578,99.9639663696289,99.9000015258789,100,100,100,100,100,100,..
Vietnam,VNM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.0013809204102,97.8787460327148,98.8534240722656,99.7300338745117,98.7784423828125,100,100,99.0532073974609,100,..
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2216.94412782284,2315.47232294894,2438.29903400369,2581.62244157361,2725.99698744365,2885.59173584673,3062.74920186988,3250.56747993197,3316.00425182898,3373.08251043899
Vietnam,VNM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.53328990936279,5.65199995040894,..,4.46576023101807,4.34481000900269,4.08553981781006,4.16744995117188,4.06197023391724,..,..
Vietnam,VNM,Income share held by highest 10%,SI.DST.10TH.10,27.7,..,26.8,..,27.1,..,27.5,..,..,..
Virgin Islands (U.S.),VIR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Virgin Islands (U.S.),VIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36938.1682086351,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35183.2357524821,36273.0950999508,35620.8719163345,..
Virgin Islands (U.S.),VIR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,24.24,..,..,25.02,..,..,..,33.64
West Bank and Gaza,PSE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9422988891602,99.975715637207,99.8000030517578,99.9993667602539,100,99.9000015258789,100,100,100,..
West Bank and Gaza,PSE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.3816452026367,99.6745071411133,100,99.5959625244141,100,99.0703277587891,100,100,100,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2922.46801084844,3052.58301814697
West Bank and Gaza,PSE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.74210977554321,4.89467000961304,..,4.66321992874146,4.98296022415161,4.72153997421265,5.31887006759644,..,..,..
West Bank and Gaza,PSE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,25.2,..,..,..,..,..
"Yemen, Rep.",YEM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,6.45,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.4911727905273,98.5,95.9199981689453,93.0756988525391,92.9348754882813,92.9834136962891,..,93.0709533691406,93.1134567260742,..
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,29.2647895812988,64.033332824707,50.624942779541,53.5731163024902,55.6699600219727,71.4414443969727,..,60.6768035888672,61.9411163330078,..
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2302.11537855163,2348.48401046909,2282.65923452589,1601.80716299947,1415.81913474506,1311.82466475434,1290.90678566983,1279.20893829652,1144.41667125706,1096.39131733271
"Yemen, Rep.",YEM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Income share held by highest 10%,SI.DST.10TH.10,..,..,29.4,..,..,..,..,..,..,..
Zambia,ZMB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,35.64,..,..,45.86,..,..,..,48.52
Zambia,ZMB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,60.1433067321777,61.3586006164551,61.5,67.6999969482422,69.9614105224609,75.1999969482422,76.4618759155273,79.4621047973633,82.3826217651367,..
Zambia,ZMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,7.95106983184814,8.13744926452637,4.1797251701355,4.69756984710693,9.96357250213623,13.9976968765259,12.4664363861084,14.2673807144165,14.0108251571655,..
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1297.76259681946,1321.24883795217,1340.81098148927,1338.29092708188,1347.74808611214,1354.40711529643,1368.60175641733,1348.73835686195,1273.87955763706,1281.96718613224
Zambia,ZMB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.19999980926514,4.30000019073486,5.19999980926514,4.62433004379272,3.74792003631592,3.72964000701904,4.73974990844727,4.46517992019653,3.7024028301239,..
Zambia,ZMB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,44.4,..,..,..,..,..,..
Zimbabwe,ZWE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,32.39,..,..,55.29,..,..,..,59.75
Zimbabwe,ZWE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,85.4305267333984,85.4591522216797,83.4000015258789,81.1999969482422,85.4839935302734,85.4782867431641,85.4687652587891,85.4573364257813,85.7154769897461,..
Zimbabwe,ZWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,23.7467479705811,18.6982822418213,7.69181156158447,10.9493141174316,22.0870532989502,24.5310878753662,26.6171207427979,28.4048767089844,37.0602493286133,..
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1432.30585416474,1435.06266340408,1443.61777661556,1445.06970213198,1433.60877622062,1479.37605645489,1529.0263737276,1414.82909928095,1307.01362967584,1362.45204657398
Zimbabwe,ZWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.07020998001099,5.99597978591919,6.13835000991821,5.81278991699219,5.47262001037598,5.81877994537354,3.86611008644104,..,..,..
Zimbabwe,ZWE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,34.8,..,..,..,..
Africa Eastern and Southern,AFE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,66.9452771502516,67.1122062807782,66.2834263727233,67.0802345160891,69.1322924194883,70.9285671571016,71.8661360685467,73.3328420364472,73.9429490467264,..
Africa Eastern and Southern,AFE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,19.4025915257459,18.6635016376268,17.6339864137494,16.4646807920084,24.5314360859943,25.3451111513968,27.449907671217,29.641760454315,30.4049349446892,..
Africa Eastern and Southern,AFE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1513.36972804907,1534.55767498584,1552.9870307622,1556.31646949666,1548.81307580209,1546.79557128482,1544.07797470558,1534.89014669817,1452.73025053824,1477.24926579268
Africa Eastern and Southern,AFE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.67736506462097,4.6217348575592,4.83983993530273,4.81508517265319,4.82187509536743,4.96308994293213,4.95163488388062,4.84684491157532,4.60817003250122,..
Africa Eastern and Southern,AFE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,78.6990973259095,78.8486136952441,79.52923504769,78.2478757011491,81.5715174202803,..,..,..,83.220064935553,..
Africa Western and Central,AFW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,19.822073572939,23.2940777859074,22.5498249303203,22.7805919695114,27.3802199490347,..,..,..,25.4667951085453,..
Africa Western and Central,AFW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1779.26678551999,1837.28580824917,1894.18267773123,1894.32211518466,1846.33288661952,1839.11339500237,1843.55469505772,1852.86172846094,1788.64715722256,1810.92777448486
Africa Western and Central,AFW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.87204003334045,3.02971005439758,2.91422998905181,3.11513507366181,2.7805792093277,3.43022084236145,3.0132200717926,3.02303826808929,3.17388534545899,..
Africa Western and Central,AFW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,30.47,..,..,37.23,..,..,..,40.21
Arab World,ARB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,96.9800791858605,97.2390570202181,96.8561009554453,97.0213129527158,97.2617989667955,97.4836583550061,97.581236908265,98.2782869522888,97.5403970169547,..
Arab World,ARB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,75.3770220882081,79.5826215366143,77.6661574656659,78.9515923942285,79.7916653755411,82.373065558642,82.9707537126568,83.7405000180715,81.6608986675958,..
Arab World,ARB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6268.35274979207,6289.24689472758,6300.83140546903,6359.90057838383,6431.67622393103,6386.72218843248,6414.53970555211,6394.17949849594,5956.87777190232,6050.11863780357
Arab World,ARB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.97692012786866,..,..,4.71000003814697,4.91992783546448,..,3.42791998386383,..,..
Arab World,ARB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,97.9771615588009,97.7207841557767,97.8253650808343,98.3947936433023,99.1731343380169,99.4067550629396,99.5531628050775,99.6185141065575,99.6383786333425,..
Caribbean small states,CSS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,90.8334006483357,92.0498711780613,91.6958955403538,92.8472705056014,94.1567756118884,95.1641552177314,95.8482199562351,96.8696233516869,98.0888385439468,..
Caribbean small states,CSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10138.0092160464,10142.2788755037,10139.9499059378,10181.8061569933,9949.41611764369,9930.19220450416,10012.8163086494,10065.1248724381,9074.12792520856,9491.66624234064
Caribbean small states,CSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.33114504814148,5.68494009971618,5.67390012741089,4.42120921611786,4.6342613697052,4.41783344745636,4.35892379283905,4.43086576461792,4.86061763763428,6.02747011184692
Caribbean small states,CSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,99.9170951681014,100,100,100,99.983579773654,..
Central Europe and the Baltics,CEB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Central Europe and the Baltics,CEB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11479.5755452962,11646.6681053367,12019.3545444521,12522.6610570363,12940.1793021539,13605.04666242,14244.0240611986,14844.3166255076,14316.2584332845,15187.5802233582
Central Europe and the Baltics,CEB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.46921491622925,4.50039005279541,4.48657989501953,4.80993986129761,4.63339996337891,4.07527017593384,4.25524497032166,..,..,..
Central Europe and the Baltics,CEB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,96.7797605882696,96.8851688572797,97.29804049933,97.4549045931498,97.8622365493832,98.5173832702144,98.506888632987,98.8211243982108,98.9291002098787,..
Early-demographic dividend,EAR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,69.4505836901566,71.2343879217359,72.2477071545749,76.6260949416354,78.7033310638467,82.1065229182496,85.6428991179692,86.8559616005956,88.7718913329683,..
Early-demographic dividend,EAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2984.9512820419,3064.81526538887,3148.50401277832,3244.23703420959,3344.87487351139,3450.97767221584,3535.75997493953,3573.66977246637,3374.15298629655,3557.40624638527
Early-demographic dividend,EAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.60622000694275,3.84467005729675,4.14103507995605,3.96933007240295,4.08114004135132,4.3315749168396,4.2542200088501,3.74158000946045,..,..
Early-demographic dividend,EAR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,71.86,..,..,73.39,..,..,..,82.85
East Asia & Pacific,EAS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.6243384479097,98.7087639460569,98.7721433396912,98.8787180771097,98.9650090544529,99.0195865245919,99.0756718267728,99.1219584349878,99.1382676582785,..
East Asia & Pacific,EAS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.8305005740413,94.0865985522098,94.1966257144079,94.814910188254,94.8450646941457,96.2465576446758,96.1539436796001,96.4804077564995,96.288785355433,..
East Asia & Pacific,EAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8504.50151886809,8880.81367163974,9233.17813751274,9599.41408175118,9977.16878185523,10407.4968062886,10834.3640622059,11205.0904567072,11136.138841093,11742.1847569565
East Asia & Pacific,EAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.07742977142334,3.80641496181488,3.57255005836487,3.79227006435394,3.71557009220123,3.51159000396729,3.22980999946595,3.23436999320984,..,..
East Asia & Pacific,EAS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,68.92,..,..,70.37,..,..,..,80.78
East Asia & Pacific (excluding high income),EAP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.3547374629437,98.4620498555971,98.5431456190876,98.6744126932476,98.7806151755796,98.8488231504267,98.9179897404685,98.9750230213737,98.9968914956548,..
